number_id,date_time,epoch,loss_train,loss_validate,maps_train,maps_validate
8,2021-01-14 01:06:43.360275,70,2.718715782775435,4.7188886543373005,"[0.41736477613449097, 0.3890393376350403, 0.35347604751586914, 0.3112541437149048, 0.2564857602119446, 0.18942348659038544, 0.12075122445821762, 0.056386549025774, 0.013607586733996868, 0.0004996743518859148]","[0.24506182968616486, 0.2138315886259079, 0.17930804193019867, 0.14212436974048615, 0.10836014896631241, 0.06916317343711853, 0.03807929903268814, 0.016063062474131584, 0.003483704524114728, 7.265921158250421e-05]"
29,2021-01-14 01:09:55.462806,25,3.284041844934657,5.361155398480304,"[0.24457772076129913, 0.21756038069725037, 0.18809568881988525, 0.15075957775115967, 0.11254549026489258, 0.07269035279750824, 0.03887256607413292, 0.014348323456943035, 0.0022759141866117716, 1.8509195797378197e-05]","[0.17022690176963806, 0.14086750149726868, 0.11329884827136993, 0.08703865110874176, 0.06283986568450928, 0.03809159994125366, 0.021689461544156075, 0.007158617489039898, 0.0009113723644986749, 1.4186884982336778e-05]"
8,2021-01-14 01:17:29.877871,71,2.71598396144172,4.666525558991865,"[0.4158135950565338, 0.3877076506614685, 0.35360854864120483, 0.3131345808506012, 0.26227858662605286, 0.202284574508667, 0.13380584120750427, 0.0664854347705841, 0.0161350816488266, 0.0005879654199816287]","[0.24767479300498962, 0.2165038287639618, 0.18382784724235535, 0.14924147725105286, 0.11537057161331177, 0.0788765400648117, 0.045919135212898254, 0.02164488472044468, 0.0039004660211503506, 6.329519965220243e-05]"
29,2021-01-14 01:20:18.353448,26,3.5229481531226114,5.64365055034687,"[0.20997066795825958, 0.18933629989624023, 0.1662057489156723, 0.13585425913333893, 0.10405798256397247, 0.06927026808261871, 0.0364794060587883, 0.013166549615561962, 0.0020249399822205305, 7.792965334374458e-05]","[0.15106430649757385, 0.1309167593717575, 0.10832442343235016, 0.08553279936313629, 0.06032700091600418, 0.0394599549472332, 0.02056482806801796, 0.007420468144118786, 0.0011626253835856915, 3.923734766431153e-05]"
27,2021-01-14 01:20:52.376813,33,2.963020849227905,5.073085487662972,"[0.3028056025505066, 0.2785542905330658, 0.250323086977005, 0.21370160579681396, 0.1689709573984146, 0.11949805915355682, 0.07201016694307327, 0.029353458434343338, 0.00675031915307045, 0.0002465257130097598]","[0.20730891823768616, 0.17922720313072205, 0.1495312601327896, 0.11702711880207062, 0.08193893730640411, 0.054066628217697144, 0.02998729608952999, 0.011926165781915188, 0.0013597847428172827, 2.5093197109526955e-05]"
8,2021-01-14 01:25:28.152813,72,2.681087052175241,4.71763302134229,"[0.4253837466239929, 0.39745160937309265, 0.3630000650882721, 0.3182069659233093, 0.2621912360191345, 0.1987573802471161, 0.1327999383211136, 0.06443294882774353, 0.015034453943371773, 0.0005284441285766661]","[0.24653109908103943, 0.21665973961353302, 0.18543602526187897, 0.14807374775409698, 0.11330759525299072, 0.07270648330450058, 0.04347703605890274, 0.019217807799577713, 0.004282351117581129, 0.00032524330890737474]"
27,2021-01-14 01:32:07.424614,34,2.98824822868126,5.030293820740341,"[0.2991359829902649, 0.27512916922569275, 0.24597163498401642, 0.2083684206008911, 0.1657920479774475, 0.11967494338750839, 0.07165663689374924, 0.029285117983818054, 0.005711058154702187, 0.00017929726163856685]","[0.204471617937088, 0.18158259987831116, 0.1515146940946579, 0.12307087332010269, 0.09730765223503113, 0.06538063287734985, 0.0350290909409523, 0.012612688355147839, 0.0017775660380721092, 5.1165156037313864e-05]"
29,2021-01-14 01:33:12.718766,27,3.203732076589612,5.109563576710689,"[0.26052528619766235, 0.2319469451904297, 0.19871725142002106, 0.15941350162029266, 0.11875853687524796, 0.07918433099985123, 0.04087015241384506, 0.016975879669189453, 0.003059211652725935, 6.945389759493992e-05]","[0.18166351318359375, 0.15439455211162567, 0.1255607306957245, 0.0948793888092041, 0.06686941534280777, 0.04345233365893364, 0.022837908938527107, 0.00805450975894928, 0.0016025190707296133, 8.66444406710798e-06]"
8,2021-01-14 01:33:26.723403,73,2.693982646908871,4.701551638640367,"[0.4227348864078522, 0.3928544223308563, 0.3571983277797699, 0.30776897072792053, 0.2553721070289612, 0.19341957569122314, 0.1211312785744667, 0.0568733811378479, 0.012683423236012459, 0.0005362650263123214]","[0.2425754815340042, 0.21052639186382294, 0.181303471326828, 0.14152540266513824, 0.10914196819067001, 0.07373960316181183, 0.042876310646533966, 0.016947153955698013, 0.004449902568012476, 0.00013754698738921434]"
8,2021-01-14 01:43:43.013517,74,2.687552324099134,4.735879198297278,"[0.4279363751411438, 0.39883753657341003, 0.36264264583587646, 0.31697967648506165, 0.2647514343261719, 0.20129165053367615, 0.12925583124160767, 0.06098451092839241, 0.014804378151893616, 0.00048363892710767686]","[0.2386035919189453, 0.20669004321098328, 0.17518122494220734, 0.13966558873653412, 0.10505123436450958, 0.0699891746044159, 0.04143628478050232, 0.01548067294061184, 0.0038089726585894823, 7.477471081074327e-05]"
27,2021-01-14 01:46:08.571370,35,2.895220921005028,5.018919313108766,"[0.30984801054000854, 0.2875555157661438, 0.2580840289592743, 0.2229253351688385, 0.18266551196575165, 0.13446910679340363, 0.08281372487545013, 0.038573186844587326, 0.008606292307376862, 0.0002827529388014227]","[0.21742351353168488, 0.19098809361457825, 0.1605604588985443, 0.1251169890165329, 0.09086445719003677, 0.06184939667582512, 0.03572826832532883, 0.014899005182087421, 0.0021164030767977238, 1.6615333152003586e-05]"
29,2021-01-14 01:46:16.173219,28,3.025926266545835,5.032193301560043,"[0.28461191058158875, 0.2578601539134979, 0.22696426510810852, 0.1886397749185562, 0.1458607167005539, 0.09645414352416992, 0.0550723671913147, 0.020377958193421364, 0.0038659521378576756, 6.417762051569298e-05]","[0.19814106822013855, 0.17604641616344452, 0.14458629488945007, 0.11627771705389023, 0.08104024827480316, 0.05362187698483467, 0.027441371232271194, 0.010505573824048042, 0.0023392331786453724, 8.267437078757212e-05]"
8,2021-01-14 01:52:28.297632,75,2.6980956949928934,4.688933793600503,"[0.42266058921813965, 0.3942844867706299, 0.36060911417007446, 0.3167271018028259, 0.26431602239608765, 0.20516912639141083, 0.1341354250907898, 0.06502287089824677, 0.014817401766777039, 0.0005141016445122659]","[0.24756202101707458, 0.21541094779968262, 0.18110305070877075, 0.1448131650686264, 0.11116131395101547, 0.07512234151363373, 0.04234505444765091, 0.017667945474386215, 0.0035561893600970507, 5.389945727074519e-05]"
29,2021-01-14 01:57:00.473024,29,3.0313355646271636,5.112346847336013,"[0.2791934013366699, 0.2555994689464569, 0.2260805368423462, 0.18870706856250763, 0.14945842325687408, 0.10406500101089478, 0.059936799108982086, 0.02322203293442726, 0.0048500713892281055, 0.00014273538545239717]","[0.18627381324768066, 0.15956062078475952, 0.1350363790988922, 0.10498970746994019, 0.0793333575129509, 0.05040987208485603, 0.026991665363311768, 0.01126125268638134, 0.001829303102567792, 3.0900024285074323e-05]"
27,2021-01-14 01:58:09.334840,36,2.903422510451165,4.981315875982309,"[0.3069528043270111, 0.2846263647079468, 0.2547997832298279, 0.2224828451871872, 0.1775648295879364, 0.1312864124774933, 0.07855634391307831, 0.03336252272129059, 0.006759247276932001, 0.000237475338508375]","[0.20862019062042236, 0.18308168649673462, 0.15389861166477203, 0.12190908193588257, 0.0918847844004631, 0.05641443654894829, 0.03106756880879402, 0.01220029592514038, 0.0023341267369687557, 6.020289583830163e-05]"
8,2021-01-14 02:00:12.143261,76,2.645983251028283,4.674923342543763,"[0.42961612343788147, 0.40062928199768066, 0.36451515555381775, 0.3190240263938904, 0.26251667737960815, 0.20076557993888855, 0.1324264258146286, 0.060219794511795044, 0.0136036965996027, 0.00044305072515271604]","[0.24714460968971252, 0.21787306666374207, 0.18566523492336273, 0.14707836508750916, 0.10935075581073761, 0.07096852362155914, 0.04230363294482231, 0.01828867569565773, 0.0028247269801795483, 5.320231866789982e-05]"
29,2021-01-14 02:09:08.708175,30,2.7495206936545995,4.795443485309551,"[0.3205554187297821, 0.2960686683654785, 0.2640320658683777, 0.22573745250701904, 0.1829235702753067, 0.13142557442188263, 0.07953162491321564, 0.03175567835569382, 0.005713748745620251, 0.00021940765145700425]","[0.21819038689136505, 0.18893466889858246, 0.15600022673606873, 0.12400014698505402, 0.09311284124851227, 0.06323030591011047, 0.03888826072216034, 0.015602697618305683, 0.003566861618310213, 0.00017331444541923702]"
8,2021-01-14 02:09:53.594641,77,2.6324657723885174,4.669652629208255,"[0.4316284656524658, 0.4035729765892029, 0.36759188771247864, 0.3227134943008423, 0.26878103613853455, 0.20323805510997772, 0.13260364532470703, 0.06474344432353973, 0.016027042642235756, 0.0005094578955322504]","[0.24921993911266327, 0.21876657009124756, 0.185039684176445, 0.15304125845432281, 0.1164383515715599, 0.07704559713602066, 0.04311949759721756, 0.015880022197961807, 0.0021489369682967663, 6.49096182314679e-05]"
27,2021-01-14 02:11:33.114299,37,2.8920388767684715,5.009160091350605,"[0.3126208186149597, 0.2889522910118103, 0.2565588057041168, 0.2191837579011917, 0.17500585317611694, 0.1238957867026329, 0.07131090760231018, 0.028488561511039734, 0.005260461941361427, 0.00015268195420503616]","[0.20997540652751923, 0.17972783744335175, 0.15299640595912933, 0.11983692646026611, 0.09020407497882843, 0.060063570737838745, 0.030764451250433922, 0.012040747329592705, 0.002524907235056162, 2.864293855964206e-05]"
